SurveyID,SiteCode,SiteLat,SiteLong,latlon,Region,Reef,MPA zone,Pre or post bleach,Depth,Visibility,bleaching.anomaly,total.storms,mean.storm.interval,mean_turbidity,post2006SSTanomaly,post2010SSTanomaly,SST(mean),DA (turbidity),nitrate,chlomean,Corallivore,Browsing herbivore,Scraping herbivore,Excavator,Algal farmer,Benthic invertivore,Higher carnivore,Planktivore,Cleaner,Omnivore,Urchins (less Echninostrephus),Turf algae,calcified algae,foliose algae,Tabular Coral,branching coral,Massive coral,other live hard coral,soft corals,Exploit20,ExploitTot
912347624,QLD60,-18.66084,147.70284,-18147,Central GBR,Chicken,RZ,Post,6,20,50,3,3.6,6.997368619,0.381874033,0.324714691,26.47,0.063,0.594,0.273,2824.704154,17042.72656,14856.74379,8863.709501,5813.75864,7821.735093,23062.53657,14657.51448,88.80127456,9863.793653,1,76,0,0,1,1,0,14,0,25.25056039,25.25056039
912347654,QLD60,-18.66084,147.70284,-18147,Central GBR,Chicken,RZ,Post,7,20,50,3,3.6,6.997368619,0.381874033,0.324714691,26.47,0.063,0.594,0.273,239.1870416,361.5450044,1626.401988,1125.73718,619.5525938,1006.660049,610.6630764,5411.85984,26.89439001,5515.145753,0,36,0,0,3,0,6,11,0,0.512315887,0.800680388
912340019,QLD62,-18.65153,147.70988,-18147,Central GBR,Chicken,RZ,Pre,6,20,,1,8,6.989778646,0.381874033,0.324714691,26.47,0.063,0.594,0.273,161.522991,11297.07661,3719.784864,5730.007062,676.3936502,3755.816592,10287.32966,2292.659671,4.676850043,408.40782,0,36,0,0,0,0,0,4,3,9.94713501,10.28732966
912340020,QLD62,-18.65153,147.70988,-18147,Central GBR,Chicken,RZ,Pre,9,20,,1,8,6.989778646,0.381874033,0.324714691,26.47,0.063,0.594,0.273,260.1907264,13629.33575,3.853290516,1896.945565,299.7515857,6935.406823,27598.40249,183367.8649,69.98938436,6819.971992,2,19,0,0,0,2,9,5,3,28.15653639,28.35653239
912347626,QLD62,-18.65153,147.70988,-18147,Central GBR,Chicken,RZ,Post,6,25,40,3,3.6,6.989778646,0.381874033,0.324714691,26.47,0.063,0.594,0.273,1216.982373,14095.69733,39677.89396,51772.38124,7114.606477,26363.01575,5003.365201,60889.80304,863.4166445,13319.41466,2,50,2,0,0,0,0,6,20,5.003365201,5.003365201
912347656,QLD62,-18.65153,147.70988,-18147,Central GBR,Chicken,RZ,Post,9,25,40,3,3.6,6.989778646,0.381874033,0.324714691,26.47,0.063,0.594,0.273,146.6655167,2883.241792,4164.277982,1147.847877,1037.785186,1819.233764,191.5156368,21054.82696,64.33712445,4015.362437,0,10,0,0,8,0,4,28,7,0.406768341,0.841014604
912340033,QLD69,-18.65069,147.40128,-18147,Central GBR,#N/A,RZ,Pre,4,20,,1,8,7.287203392,0.381874033,0.324714691,26.506,0.059,0.601,0.258,75.06618965,925.9193407,6208.045157,5805.622214,576.0425097,4003.784619,416.2912452,1064.567288,38.33866699,1477.903541,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.484781336,0.613719719
912340034,QLD69,-18.65069,147.40128,-18147,Central GBR,#N/A,RZ,Pre,4.5,20,,1,8,7.287203392,0.381874033,0.324714691,26.506,0.059,0.601,0.258,316.8510923,2771.43813,802.7764977,2815.619817,877.9113868,20361.60291,643.3016887,4453.297649,126.4375943,1520.710295,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.17258163,1.17258163
912340035,QLD70,-18.65033,147.40462,-18147,Central GBR,#N/A,RZ,Pre,4,18,,1,8,7.263078111,0.381874033,0.324714691,26.506,0.059,0.601,0.258,,728.8288494,170.0816572,798.1626204,1506.003347,1754.16054,,5143.235449,,177.1551763,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.121365313
912340036,QLD70,-18.65033,147.40462,-18147,Central GBR,#N/A,RZ,Pre,5,18,,1,8,7.263078111,0.381874033,0.324714691,26.506,0.059,0.601,0.258,,244.5974584,7.382865321,0.33834843,910.9831203,2710.340171,214.4338962,75.2154177,31.03639798,679.561226,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.214433896,0.214433896
912347452,QLD130,-18.6292,147.08325,-18147,Central GBR,#N/A,RZ,during,4,20,,3,4.5,6.51405228,0.381874033,0.324714691,26.47,0.063,0.594,0.273,1427.933646,111035.1068,52363.3314,19806.39778,3603.410865,6901.417484,62805.69917,27575.3198,179.8736051,5817.305981,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.28879402,55.92198118
912347481,QLD130,-18.6292,147.08325,-18147,Central GBR,#N/A,RZ,during,10,20,,3,4.5,6.51405228,0.381874033,0.324714691,26.47,0.063,0.594,0.273,460.9090844,384.4655287,7489.356734,2930.143233,3882.796625,11811.54937,4496.70984,6635.152942,228.0911183,3088.229991,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.059966384,6.46875532
912347453,QLD131,-18.62263,147.08408,-18147,Central GBR,#N/A,RZ,during,4,20,,3,4.5,6.534278027,0.381874033,0.324714691,26.47,0.063,0.594,0.273,526.6005777,51812.30537,18952.21041,9080.416959,2462.428237,8497.233295,2306.752264,33258.32952,741.7422044,8349.579784,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.334889347,2.836032205
912347482,QLD131,-18.62263,147.08408,-18147,Central GBR,#N/A,RZ,during,8,20,,3,4.5,6.534278027,0.381874033,0.324714691,26.47,0.063,0.594,0.273,535.1083327,1373.134097,3076.201924,1652.679652,1948.062596,6770.498823,5470.373918,20226.57168,200.1393171,2604.509456,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.372557021,5.65837773
912347458,QLD136,-18.61763,147.44025,-18147,Central GBR,#N/A,RZ,during,7,20,,3,3.6,7.181458583,0.381874033,0.324714691,26.47,0.063,0.594,0.273,157.0960577,101226.691,10248.3699,29298.18456,5424.944211,8235.141388,921.8132465,16341.68504,50.58186508,6026.23975,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.049978295,5.261981495
912347487,QLD136,-18.61763,147.44025,-18147,Central GBR,#N/A,RZ,during,8,20,,3,3.6,7.181458583,0.381874033,0.324714691,26.47,0.063,0.594,0.273,380.0032736,1573.380154,3547.263485,2432.097665,8595.956986,5369.837114,1370.229337,6432.346292,147.0316318,956.8562825,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.374062405,2.616793032
912345403,GBR28,-18.569116,146.482316,-18146,Central GBR,#N/A,SZ,Pre,5,5,,3,4.25,4.114102318,0.375613677,0.349750735,26.591,0.128,0.622,0.705,1153.733569,867.3218527,5819.375906,334.5521697,5282.28268,20032.48777,332.8588907,38760.18368,158.552067,121131.7408,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.191028173,0.332858891
912345413,GBR28,-18.569116,146.482316,-18146,Central GBR,#N/A,SZ,Pre,2,4,,3,4.25,4.114102318,0.375613677,0.349750735,26.591,0.128,0.622,0.705,346.8478037,471.1524634,4675.458627,91.95691772,883.7922874,6154.227378,1541.079768,12827.73271,21.08314839,9305.238588,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.035889393,4.12699662
912340021,QLD63,-18.53599,147.53253,-18147,Central GBR,#N/A,SZ,Pre,5,20,,1,8,6.936628196,0.381874033,0.324714691,26.482,0.069,0.599,0.339,133.5700109,4473.84703,28157.55714,1810.119692,7287.290897,2323.571256,1407.973028,8213.329577,14.73725418,1134.04069,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.819361958,1.407973028
912340022,QLD63,-18.53599,147.53253,-18147,Central GBR,#N/A,SZ,Pre,8.5,20,,1,8,6.936628196,0.381874033,0.324714691,26.482,0.069,0.599,0.339,260.6896842,76.00795746,37495.32213,669.0660604,1793.773466,8244.10221,1381.939383,7433.36433,71.88644629,1063.015074,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.5029785,3.753541299
912347446,QLD124,-18.47873,146.88358,-18146,Central GBR,#N/A,RZ,during,3,25,,3,4.75,6.60043997,0.375613677,0.349750735,26.47,0.063,0.594,0.273,475.2701928,15189.8367,6425.256888,2808.690794,520.6847929,9863.257023,199.9960041,16446.95191,836.4756662,1094.668194,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0.199996004
912347475,QLD124,-18.47873,146.88358,-18146,Central GBR,#N/A,RZ,during,8,25,,3,4.75,6.60043997,0.375613677,0.349750735,26.47,0.063,0.594,0.273,319.2452207,8995.881479,2016.094884,2259.235255,1144.198228,8017.166117,737.5782252,38054.51178,461.3109188,2174.284352,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.18874079,1.210285831
912347454,QLD132,-18.47673,147.06026,-18147,Central GBR,#N/A,RZ,during,5,20,,3,3.6,6.132075506,0.381874033,0.324714691,26.47,0.063,0.594,0.273,161.7199344,65559.38098,7663.957378,14521.85152,3933.986544,18491.79376,858.8649345,27528.91843,88.80127456,12213.16148,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.008220693,6.813633644
912347483,QLD132,-18.47673,147.06026,-18147,Central GBR,#N/A,RZ,during,10,20,,3,3.6,6.132075506,0.381874033,0.324714691,26.47,0.063,0.594,0.273,89.72835602,13686.80719,4803.368112,775.6240489,4209.17297,4921.619515,1085.946238,10825.29005,50.74170805,566.1406802,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.879866149,2.001231462
912347455,QLD133,-18.47453,147.05788,-18147,Central GBR,#N/A,RZ,during,5,20,,3,3.6,6.119557542,0.381874033,0.324714691,26.47,0.063,0.594,0.273,308.1147855,33292.06105,22473.27549,32411.56557,2868.328293,15760.89878,1003.640534,27455.16616,143.0620105,13825.44748,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.903642532,1.003640534
912347484,QLD133,-18.47453,147.05788,-18147,Central GBR,#N/A,RZ,during,8,20,,3,3.6,6.119557542,0.381874033,0.324714691,26.47,0.063,0.594,0.273,248.3034331,40821.52633,928.2946906,1922.173478,2314.815993,8521.602022,8771.254292,21039.77466,64.1671361,557.168711,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.652241033,8.830191815
912347447,QLD125,-18.47182,146.87865,-18146,Central GBR,#N/A,RZ,during,6,25,,3,4.75,6.58248649,0.375613677,0.349750735,26.47,0.063,0.594,0.273,864.5783821,7684.228925,5153.103667,3077.048287,775.7128641,6464.361721,27557.32252,38128.84492,1138.280226,7909.449675,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.39400496,27.41801935
912347476,QLD125,-18.47182,146.87865,-18146,Central GBR,#N/A,RZ,during,8,25,,3,4.75,6.58248649,0.375613677,0.349750735,26.47,0.063,0.594,0.273,239.9052821,6923.168519,4398.296752,712.2856492,846.9440376,5998.035228,26957.14194,40964.40084,355.061868,2557.405629,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.38804519,27.38804519
912347457,QLD135,-18.46287,147.00476,-18147,Central GBR,#N/A,SZ,during,4,15,,3,4.75,6.139945379,0.381874033,0.324714691,26.47,0.063,0.594,0.273,903.6160079,18716.84681,29580.45075,21364.05567,4963.047227,22640.93693,22697.92686,55073.27632,940.8561251,19477.39207,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.51023247,23.30216174
912347486,QLD135,-18.46287,147.00476,-18147,Central GBR,#N/A,SZ,during,8,15,,3,4.75,6.139945379,0.381874033,0.324714691,26.47,0.063,0.594,0.273,574.3706934,2881.010553,3248.43592,1920.220336,3010.256343,8800.221089,4547.736665,23799.20315,110.3024704,4122.621597,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.255455703,5.463021889
912347456,QLD134,-18.46053,147.0013,-18147,Central GBR,#N/A,SZ,during,5,18,,3,4.75,6.169948735,0.381874033,0.324714691,26.47,0.063,0.594,0.273,1642.388782,23516.23959,63708.23171,43389.24581,4572.52641,14808.32977,5123.814324,27971.49122,925.8167077,19644.25521,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.082866746,5.361926135
912347485,QLD134,-18.46053,147.0013,-18147,Central GBR,#N/A,SZ,during,11,18,,3,4.75,6.169948735,0.381874033,0.324714691,26.47,0.063,0.594,0.273,334.3026706,4190.220707,11323.18589,1920.220336,928.6522164,8992.910039,10055.41216,30549.90364,269.1652432,8531.805716,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.7172588,12.73376968
912347449,QLD127,-18.43517,147.06155,-18147,Central GBR,#N/A,RZ,during,4,30,,3,3.6,6.436676025,0.381874033,0.324714691,26.47,0.063,0.594,0.273,440.3278777,15115.76434,10323.34715,6348.068248,3307.191134,4684.643952,1076.666708,15163.56979,228.6846226,3924.207611,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.177651348,1.361967624
912347478,QLD127,-18.43517,147.06155,-18147,Central GBR,#N/A,RZ,during,9,30,,3,3.6,6.436676025,0.381874033,0.324714691,26.47,0.063,0.594,0.273,407.8633669,4208.758601,2606.126897,4087.977617,5149.046313,4234.873135,1484.538035,7295.333332,221.4357321,1539.089538,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.345524139,1.488456271
912347448,QLD126,-18.42833,147.05953,-18147,Central GBR,#N/A,RZ,during,4,30,,3,3.6,6.617040188,0.381874033,0.324714691,26.47,0.063,0.594,0.273,345.4979998,14780.33124,15028.09021,13423.23887,1823.494394,6037.067038,2303.984382,11611.73636,324.2648238,2393.977911,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.20398638,2.780494126
912347477,QLD126,-18.42833,147.05953,-18147,Central GBR,#N/A,RZ,during,9,30,,3,3.6,6.617040188,0.381874033,0.324714691,26.47,0.063,0.594,0.273,364.1077504,3125.077315,3578.311802,684.4786731,5578.320413,2109.595252,1914.487717,14338.10387,118.9809109,1605.607368,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.004334632,3.061595124
912340023,QLD64,-18.40566,147.44558,-18147,Central GBR,#N/A,SZ,Pre,7,20,,2,5,7.772568387,0.381874033,0.324714691,26.703,0.046,0.605,0.164,52.80851538,548.3197,1341.841265,1233.042655,401.3357635,2874.762228,3761.914021,249768.9618,145.14103,784.9807243,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4.192817267,4.192817267
912340024,QLD64,-18.40566,147.44558,-18147,Central GBR,#N/A,SZ,Pre,14,20,,2,5,7.772568387,0.381874033,0.324714691,26.703,0.046,0.605,0.164,,607.9458932,430.1407404,276.1092878,371.8808042,936.2914973,10018.90517,4136.248621,25.08786467,431.4809051,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.21177498,10.39040079
912340025,QLD65,-18.40403,147.44847,-18147,Central GBR,#N/A,SZ,Pre,5,20,,2,5,7.77493841,0.381874033,0.324714691,26.703,0.046,0.605,0.164,103.8060507,1640.950061,2361.118914,1113.258593,4150.86121,1755.545073,2418.105055,4225.048934,19.22761631,722.2258713,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.59852448,2.782043416
912340026,QLD65,-18.40403,147.44847,-18147,Central GBR,#N/A,SZ,Pre,11,20,,2,5,7.77493841,0.381874033,0.324714691,26.703,0.046,0.605,0.164,,643.9889357,13.1586755,300.2874892,569.2020269,1691.188809,32932.93178,5874.612531,37.87071724,1853.872267,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.93293178,33.0542971
912340027,QLD66,-18.26883,147.37874,-18147,Central GBR,#N/A,SZ,Pre,9,30,,2,5,8.52026721,0.381874033,0.324714691,26.776,0.053,0.609,0.231,212.1597532,2586.189646,2493.921122,2093.539034,554.1330468,1327.828468,2228.573851,272.0953601,6.193995953,1676.47564,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.228573851,2.379789409
912340028,QLD66,-18.26883,147.37874,-18147,Central GBR,#N/A,SZ,Pre,11,30,,2,5,8.52026721,0.381874033,0.324714691,26.776,0.053,0.609,0.231,21.185817,918.9830047,,796.9058549,954.0493126,3186.583197,36103.41578,847.1236355,46.35115541,1714.880792,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.05478136,36.21029174
912340029,QLD67,-18.26705,147.38376,-18147,Central GBR,#N/A,SZ,Pre,3,20,,2,5,8.520866978,0.381874033,0.324714691,26.776,0.053,0.609,0.231,145.3636373,213.5695284,2.799303537,1837.375049,828.1156882,2177.632304,1280.533973,27.51054914,25.24545574,684.8174693,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.280533973,1.311919705
912340030,QLD67,-18.26705,147.38376,-18147,Central GBR,#N/A,SZ,Pre,4.5,20,,2,5,8.520866978,0.381874033,0.324714691,26.776,0.053,0.609,0.231,100.6804329,1261.533515,431.9172777,953.6634973,3296.21047,1853.738812,23996.48863,417.0082794,4.060890709,194.6165965,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23.92276375,24.11785395
912340031,QLD68,-18.26259,147.37756,-18147,Central GBR,#N/A,SZ,Pre,5,30,,2,5,8.5506009,0.381874033,0.324714691,26.776,0.053,0.609,0.231,138.693042,1076.131527,,2154.973434,160.6691005,1367.057191,,706.1750499,14.29024107,233.6200378,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
912340032,QLD68,-18.26259,147.37756,-18147,Central GBR,#N/A,SZ,Pre,10,30,,2,5,8.5506009,0.381874033,0.324714691,26.776,0.053,0.609,0.231,237.5395352,3149.865491,1607.652878,867.7919255,156.2502373,1464.0886,,6452.533496,6.193995953,345.6230045,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.227133892,0.503655522
4000797,QLD29,-17.77205,146.44973,-17146,Central GBR,#N/A,RZ,Pre,2.9,(blank),,2,4.333333333,5.303650985,0.443406329,0.285176434,26.69,0.086,0.64,0.414,528.4325949,654.2523327,2061.49897,,946.4488161,18548.50788,9565.839575,16746.11627,92.88656698,3061.096104,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.25481268,22.37617799
4000798,QLD29,-17.77205,146.44973,-17146,Central GBR,#N/A,RZ,Pre,4,(blank),,2,4.333333333,5.303650985,0.443406329,0.285176434,26.69,0.086,0.64,0.414,699.8547957,982.3212569,2411.232422,,2299.044173,17925.71736,72300.09766,20479.03057,684.1096092,8434.310275,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.05489496,82.05489496
4000799,QLD29,-17.77205,146.44973,-17146,Central GBR,#N/A,RZ,Pre,4.5,(blank),,2,4.333333333,5.303650985,0.443406329,0.285176434,26.69,0.086,0.64,0.414,1088.624381,1407.621371,3396.501021,620.1439292,1059.961113,40313.18634,2860.165004,10808.83919,197.9521498,3278.551941,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.94610729,36.94610729
4000800,QLD29,-17.77205,146.44973,-17146,Central GBR,#N/A,RZ,Pre,6,(blank),,2,4.333333333,5.303650985,0.443406329,0.285176434,26.69,0.086,0.64,0.414,1028.950042,1234.21716,,,2389.409746,57042.07266,3152.402495,60397.29178,553.2260645,4979.96741,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.70995781,55.70995781
912345414,GBR29,-17.65532,146.45682,-17146,Central GBR,#N/A,RZ,Pre,3.1,10,,4,3.4,4.770293183,0.443406329,0.285176434,26.746,0.145,0.644,0.773,905.8802439,5203.121776,56326.79595,,8451.846947,36250.02995,30434.92517,36090.59589,104.7096721,30923.32239,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.12931381,30.43492517
912345418,GBR29,-17.65532,146.45682,-17146,Central GBR,#N/A,RZ,Pre,3,7,,4,3.4,4.770293183,0.443406329,0.285176434,26.746,0.145,0.644,0.773,94.65159222,34.36359547,1157.320027,4.965206737,819.5699803,9533.596025,,29120.17627,33.61803374,9652.225702,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.430903246,0.430903246
912345417,GBR32,-17.52126,146.50107,-17146,Central GBR,#N/A,SZ,Pre,5.1,10,,4,3.2,5.601491044,0.443406329,0.285176434,26.73,0.092,0.644,0.468,691.6581535,18919.83211,38242.07052,,15906.97894,13286.33351,6849.985012,88386.7571,385.4884129,108780.1144,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.049224318,9.448277518
912345421,GBR32,-17.52126,146.50107,-17146,Central GBR,#N/A,SZ,Pre,5,12,,4,3.2,5.601491044,0.443406329,0.285176434,26.73,0.092,0.644,0.468,89.34453266,26454.53739,17491.24894,1441.647239,1280.949283,7526.464216,2589.714008,20830.637,11.00069147,7195.620723,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.589714008,2.589714008
912345416,GBR31,-17.51991,146.50098,-17146,Central GBR,#N/A,SZ,Pre,12,15,,4,3.2,5.592262962,0.443406329,0.285176434,26.73,0.092,0.644,0.468,,1189.366217,792.5058528,,2035.83843,17239.20607,29889.03106,96798.3086,135.4443627,49712.59337,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.796871726,7.155908507
912345420,GBR31,-17.51991,146.50098,-17146,Central GBR,#N/A,SZ,Pre,7,20,,4,3.2,5.592262962,0.443406329,0.285176434,26.73,0.092,0.644,0.468,102.7740419,26178.98744,802.1447106,7552.205885,4344.099219,19731.96231,5828.615243,90736.21001,44.5687872,41434.04843,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.610788107,9.05947473
912345415,GBR30,-17.51851,146.50336,-17146,Central GBR,#N/A,SZ,Pre,5,15,,4,3.2,5.624525816,0.443406329,0.285176434,26.73,0.092,0.644,0.468,3113.393341,8670.262233,5327.562642,,6487.626355,15263.23982,9378.957691,108724.1997,181.1451925,62188.21269,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.987116397,10.07450091
912345419,GBR30,-17.51851,146.50336,-17146,Central GBR,#N/A,SZ,Pre,12,12,,4,3.2,5.624525816,0.443406329,0.285176434,26.73,0.092,0.644,0.468,97.57126581,1253.982521,232.3971853,,11.6453606,12385.2821,29713.92492,1454.465978,32.43605308,13281.45977,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.68634308,34.85571008
912347444,QLD122,-17.47175,146.40778,-17146,Central GBR,#N/A,RZ,during,6,12,,4,3.4,5.267866994,0.443406329,0.285176434,26.697,0.094,0.66,0.453,660.8318297,6090.022103,6019.040111,1707.064833,2143.084663,14789.05101,1144.273966,24499.36214,521.2191544,7299.245538,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.032268768,1.144273966
912347474,QLD122,-17.47175,146.40778,-17146,Central GBR,#N/A,RZ,during,13,12,,4,3.4,5.267866994,0.443406329,0.285176434,26.697,0.094,0.66,0.453,359.0300491,3337.615754,3657.880498,2019.289358,1587.43365,11478.84292,1163.661592,5563.13417,184.0644186,2508.282513,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.025468083,2.025468083
912347445,QLD123,-17.46858,146.40593,-17146,Central GBR,#N/A,RZ,during,7,12,,4,3.4,5.266055775,0.443406329,0.285176434,26.697,0.094,0.66,0.453,1135.059452,2319.132167,2901.87538,1713.798046,5455.767228,26436.06586,4360.431858,67701.4456,610.2581102,22571.23137,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.737678633,8.301770576
912347473,QLD123,-17.46858,146.40593,-17146,Central GBR,#N/A,RZ,during,12,12,,4,3.4,5.266055775,0.443406329,0.285176434,26.697,0.094,0.66,0.453,348.755457,12385.73844,6358.920371,751.2995085,2898.863955,15000.27318,3328.267067,12605.92316,249.0136747,2393.187038,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.436669118,7.436669118
912342230,CS1,-19.29696,152.23517,-19152,Coral Sea - C,Marion,,Pre,10,30,,1,5.333333333,7.438369328,0.361503248,0.209765566,26.131,0.047,0.503,0.182,328.7227268,6568.405881,8292.192471,678.6779372,,3487.298609,19022.0625,4428.274031,,11304.56229,24,57,1,11,0,0,0,1,0,18.92276541,19.42719334
912342239,CS1,-19.29696,152.23517,-19152,Coral Sea - C,Marion,,Pre,9.5,30,,1,5.333333333,7.438369328,0.361503248,0.209765566,26.131,0.047,0.503,0.182,136.2369784,1758.535951,571.9878201,,,1792.258348,1517.156705,2633.566824,7.145120537,1601.036153,0,36,12,0,0,1,0,4,0,1.517156705,1.517156705
912346321,CS1,-19.29696,152.23517,-19152,Coral Sea - C,Marion,,Post,10,40,60,1,6.666666667,7.438369328,0.361503248,0.209765566,26.131,0.047,0.503,0.182,457.6753902,2676.60392,1614.093942,620.1439292,,7089.722796,14233.66835,2726.027963,28.58048215,8885.103641,0,23,0,38,0,0,0,2,0,18.11458604,18.20411167
912346333,CS1,-19.29696,152.23517,-19152,Coral Sea - C,Marion,,Post,9.5,40,60,1,6.666666667,7.438369328,0.361503248,0.209765566,26.131,0.047,0.503,0.182,86.60095849,1215.288465,293.3596537,,,3655.942756,520.5150941,1906.495095,,51.06442861,2,16,0,19,0,0,0,2,0,0.520515094,0.520515094
912347738,CS1,-19.29696,152.23517,-19152,Coral Sea - C,Marion,,Post,10,40,60,1,7,7.438369328,0.361503248,0.209765566,26.131,0.047,0.503,0.182,220.6436373,1496.545763,,3051.754767,,1576.146651,2985.179448,393.7443459,4.060890709,199.8527814,7,21,11,0,0,0,7,0,0,2.985179448,3.092055413
912347739,CS1,-19.29696,152.23517,-19152,Coral Sea - C,Marion,,Post,9,40,60,1,7,7.438369328,0.361503248,0.209765566,26.131,0.047,0.503,0.182,400.925615,15875.98563,1712.82366,5949.194025,40.01385833,4699.724675,31.00143947,4785.269293,135.9361454,3474.393782,21,24,4,0,0,0,1,3,0,0,0.403687963
912342232,CS3,-19.28476,152.22077,-19152,Coral Sea - C,Marion,,Pre,7.5,28,,1,5.333333333,7.632680068,0.361503248,0.209765566,26.131,0.047,0.503,0.182,97.96660653,9506.277423,5926.394076,5570.386197,268.1909457,15072.40419,2748.581983,5663.085596,3.855570931,4936.450394,5,2,20,3,0,7,2,5,2,14.11465947,14.58027179
912342241,CS3,-19.28476,152.22077,-19152,Coral Sea - C,Marion,,Pre,8,30,,1,5.333333333,7.632680068,0.361503248,0.209765566,26.131,0.047,0.503,0.182,319.1541679,2520.10498,5701.171054,6404.660297,115.0090445,4015.993006,8664.531831,1294.395554,,712.0886084,3,7,14,2,0,0,0,1,1,10.56484035,10.67171631
